,AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,Hour
0,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190618_004000.WAV,GRABADOR-SDZG-AM-1,20190618_004000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 00:40,60.00046875,,Recorded at 00:40:00 18/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:19:27-08:00,WAV,WAV,audio/x-wav,0.0
1,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190623_013000.WAV,GRABADOR-SDZG-AM-1,20190623_013000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 01:30,60.00046875,,Recorded at 01:30:00 23/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:42:11-08:00,WAV,WAV,audio/x-wav,1.0
2,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190622_024000.WAV,GRABADOR-SDZG-AM-1,20190622_024000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 02:40,60.00046875,,Recorded at 02:40:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:37:54-08:00,WAV,WAV,audio/x-wav,2.0
3,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190627_030000.WAV,GRABADOR-SDZG-AM-1,20190627_030000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 03:00,60.00046875,,Recorded at 03:00:00 27/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:00:37-08:00,WAV,WAV,audio/x-wav,3.0
4,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190630_045000.WAV,GRABADOR-SDZG-AM-1,20190630_045000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 04:50,60.00046875,,Recorded at 04:50:00 30/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:14:31-08:00,WAV,WAV,audio/x-wav,4.0
5,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190701_051000.WAV,GRABADOR-SDZG-AM-1,20190701_051000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 05:10,60.00046875,,Recorded at 05:10:00 01/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:19:07-08:00,WAV,WAV,audio/x-wav,5.0
6,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190625_062000.WAV,GRABADOR-SDZG-AM-1,20190625_062000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 06:20,60.00046875,,Recorded at 06:20:00 25/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:52:11-08:00,WAV,WAV,audio/x-wav,6.0
7,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190628_070000.WAV,GRABADOR-SDZG-AM-1,20190628_070000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 07:00,60.00046875,,Recorded at 07:00:00 28/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:05:52-08:00,WAV,WAV,audio/x-wav,7.0
8,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190701_084000.WAV,GRABADOR-SDZG-AM-1,20190701_084000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 08:40,60.00046875,,Recorded at 08:40:00 01/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:19:46-08:00,WAV,WAV,audio/x-wav,8.0
9,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190626_091000.WAV,GRABADOR-SDZG-AM-1,20190626_091000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 09:10,60.00046875,,Recorded at 09:10:00 26/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:57:15-08:00,WAV,WAV,audio/x-wav,9.0
10,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190625_101000.WAV,GRABADOR-SDZG-AM-1,20190625_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 10:10,60.00046875,,Recorded at 10:10:00 25/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:52:54-08:00,WAV,WAV,audio/x-wav,10.0
11,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190627_114000.WAV,GRABADOR-SDZG-AM-1,20190627_114000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 11:40,60.00046875,,Recorded at 11:40:00 27/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:02:15-08:00,WAV,WAV,audio/x-wav,11.0
12,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190629_124000.WAV,GRABADOR-SDZG-AM-1,20190629_124000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 12:40,60.00046875,,Recorded at 12:40:00 29/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:11:28-08:00,WAV,WAV,audio/x-wav,12.0
13,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190621_135000.WAV,GRABADOR-SDZG-AM-1,20190621_135000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 13:50,60.00046875,,Recorded at 13:50:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:35:30-08:00,WAV,WAV,audio/x-wav,13.0
14,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190619_145000.WAV,GRABADOR-SDZG-AM-1,20190619_145000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 14:50,60.00046875,,Recorded at 14:50:00 19/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:26:38-08:00,WAV,WAV,audio/x-wav,14.0
15,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190629_152000.WAV,GRABADOR-SDZG-AM-1,20190629_152000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 15:20,60.00046875,,Recorded at 15:20:00 29/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:11:58-08:00,WAV,WAV,audio/x-wav,15.0
16,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190620_161000.WAV,GRABADOR-SDZG-AM-1,20190620_161000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 16:10,60.00046875,,Recorded at 16:10:00 20/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:31:26-08:00,WAV,WAV,audio/x-wav,16.0
17,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190626_170000.WAV,GRABADOR-SDZG-AM-1,20190626_170000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 17:00,60.00046875,,Recorded at 17:00:00 26/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:58:43-08:00,WAV,WAV,audio/x-wav,17.0
18,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190626_185000.WAV,GRABADOR-SDZG-AM-1,20190626_185000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 18:50,60.00046875,,Recorded at 18:50:00 26/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:59:04-08:00,WAV,WAV,audio/x-wav,18.0
19,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190620_195000.WAV,GRABADOR-SDZG-AM-1,20190620_195000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 19:50,60.00046875,,Recorded at 19:50:00 20/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:32:07-08:00,WAV,WAV,audio/x-wav,19.0
20,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190617_200000.WAV,GRABADOR-SDZG-AM-1,20190617_200000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 20:00,60.00046875,,Recorded at 20:00:00 17/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:18:35-08:00,WAV,WAV,audio/x-wav,20.0
21,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190630_210000.WAV,GRABADOR-SDZG-AM-1,20190630_210000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 21:00,60.00046875,,Recorded at 21:00:00 30/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:17:33-08:00,WAV,WAV,audio/x-wav,21.0
22,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190627_223000.WAV,GRABADOR-SDZG-AM-1,20190627_223000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 22:30,60.00046875,,Recorded at 22:30:00 27/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:04:17-08:00,WAV,WAV,audio/x-wav,22.0
23,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190623_234000.WAV,GRABADOR-SDZG-AM-1,20190623_234000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 23:40,60.00046875,,Recorded at 23:40:00 23/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:46:23-08:00,WAV,WAV,audio/x-wav,23.0
24,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190628_003000.WAV,GRABADOR-SDZG-AM-10,20190628_003000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 00:30,60.00046875,,Recorded at 00:30:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.8V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:01:20-08:00,WAV,WAV,audio/x-wav,0.0
25,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190613_015000.WAV,GRABADOR-SDZG-AM-10,20190613_015000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 01:50,60.00046875,,Recorded at 01:50:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:53:55-08:00,WAV,WAV,audio/x-wav,1.0
26,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190614_024000.WAV,GRABADOR-SDZG-AM-10,20190614_024000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 02:40,60.00046875,,Recorded at 02:40:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:58:35-08:00,WAV,WAV,audio/x-wav,2.0
27,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190625_035000.WAV,GRABADOR-SDZG-AM-10,20190625_035000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 03:50,60.00046875,,Recorded at 03:50:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:48:22-08:00,WAV,WAV,audio/x-wav,3.0
28,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190619_043000.WAV,GRABADOR-SDZG-AM-10,20190619_043000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 04:30,60.00046875,,Recorded at 04:30:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:21:25-08:00,WAV,WAV,audio/x-wav,4.0
29,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190626_054000.WAV,GRABADOR-SDZG-AM-10,20190626_054000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 05:40,60.00046875,,Recorded at 05:40:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:53:14-08:00,WAV,WAV,audio/x-wav,5.0
30,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190627_065000.WAV,GRABADOR-SDZG-AM-10,20190627_065000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 06:50,60.00046875,,Recorded at 06:50:00 27/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.8V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:57:59-08:00,WAV,WAV,audio/x-wav,6.0
31,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190613_071000.WAV,GRABADOR-SDZG-AM-10,20190613_071000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 07:10,60.00046875,,Recorded at 07:10:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:54:55-08:00,WAV,WAV,audio/x-wav,7.0
32,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190620_082000.WAV,GRABADOR-SDZG-AM-10,20190620_082000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 08:20,60.00046875,,Recorded at 08:20:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:26:39-08:00,WAV,WAV,audio/x-wav,8.0
33,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190618_091000.WAV,GRABADOR-SDZG-AM-10,20190618_091000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 09:10,60.00046875,,Recorded at 09:10:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:17:48-08:00,WAV,WAV,audio/x-wav,9.0
34,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190618_103000.WAV,GRABADOR-SDZG-AM-10,20190618_103000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 10:30,60.00046875,,Recorded at 10:30:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:18:03-08:00,WAV,WAV,audio/x-wav,10.0
35,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190612_114000.WAV,GRABADOR-SDZG-AM-10,20190612_114000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 11:40,60.00046875,,Recorded at 11:40:00 12/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:51:16-08:00,WAV,WAV,audio/x-wav,11.0
36,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190624_122000.WAV,GRABADOR-SDZG-AM-10,20190624_122000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 12:20,60.00046875,,Recorded at 12:20:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:45:27-08:00,WAV,WAV,audio/x-wav,12.0
37,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190613_134000.WAV,GRABADOR-SDZG-AM-10,20190613_134000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 13:40,60.00046875,,Recorded at 13:40:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:56:09-08:00,WAV,WAV,audio/x-wav,13.0
38,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190624_142000.WAV,GRABADOR-SDZG-AM-10,20190624_142000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 14:20,60.00046875,,Recorded at 14:20:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:45:49-08:00,WAV,WAV,audio/x-wav,14.0
39,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190619_154000.WAV,GRABADOR-SDZG-AM-10,20190619_154000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 15:40,60.00046875,,Recorded at 15:40:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:23:30-08:00,WAV,WAV,audio/x-wav,15.0
40,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190625_160000.WAV,GRABADOR-SDZG-AM-10,20190625_160000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 16:00,60.00046875,,Recorded at 16:00:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:50:40-08:00,WAV,WAV,audio/x-wav,16.0
41,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190623_175000.WAV,GRABADOR-SDZG-AM-10,20190623_175000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 17:50,60.00046875,,Recorded at 17:50:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:41:58-08:00,WAV,WAV,audio/x-wav,17.0
42,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190613_182000.WAV,GRABADOR-SDZG-AM-10,20190613_182000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 18:20,60.00046875,,Recorded at 18:20:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:57:01-08:00,WAV,WAV,audio/x-wav,18.0
43,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190622_190000.WAV,GRABADOR-SDZG-AM-10,20190622_190000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 19:00,60.00046875,,Recorded at 19:00:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:37:39-08:00,WAV,WAV,audio/x-wav,19.0
44,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190625_205000.WAV,GRABADOR-SDZG-AM-10,20190625_205000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 20:50,60.00046875,,Recorded at 20:50:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:51:35-08:00,WAV,WAV,audio/x-wav,20.0
45,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190611_215000.WAV,GRABADOR-SDZG-AM-10,20190611_215000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 21:50,60.00046875,,Recorded at 21:50:00 11/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:48:41-08:00,WAV,WAV,audio/x-wav,21.0
46,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190616_222000.WAV,GRABADOR-SDZG-AM-10,20190616_222000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 22:20,60.00046875,,Recorded at 22:20:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:11:18-08:00,WAV,WAV,audio/x-wav,22.0
47,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190628_235000.WAV,GRABADOR-SDZG-AM-10,20190628_235000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 23:50,60.00046875,,Recorded at 23:50:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:05:42-08:00,WAV,WAV,audio/x-wav,23.0
48,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190617_001000.WAV,GRABADOR-SDZG-AM-11,20190617_001000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 00:10,60.00046875,,Recorded at 00:10:00 17/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:04:30-08:00,WAV,WAV,audio/x-wav,0.0
49,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190627_014000.WAV,GRABADOR-SDZG-AM-11,20190627_014000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 01:40,60.00046875,,Recorded at 01:40:00 27/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.9V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:09:25-08:00,WAV,WAV,audio/x-wav,1.0
50,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190622_022000.WAV,GRABADOR-SDZG-AM-11,20190622_022000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 02:20,60.00046875,,Recorded at 02:20:00 22/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:07:36-08:00,WAV,WAV,audio/x-wav,2.0
51,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190616_033000.WAV,GRABADOR-SDZG-AM-11,20190616_033000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 03:30,60.00046875,,Recorded at 03:30:00 16/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:53:51-08:00,WAV,WAV,audio/x-wav,3.0
52,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190623_042000.WAV,GRABADOR-SDZG-AM-11,20190623_042000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 04:20,60.00046875,,Recorded at 04:20:00 23/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:21:03-08:00,WAV,WAV,audio/x-wav,4.0
53,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190613_051000.WAV,GRABADOR-SDZG-AM-11,20190613_051000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 05:10,60.00046875,,Recorded at 05:10:00 13/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.5V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:17:35-08:00,WAV,WAV,audio/x-wav,5.0
54,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190612_061000.WAV,GRABADOR-SDZG-AM-11,20190612_061000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 06:10,60.00046875,,Recorded at 06:10:00 12/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.7V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:05:43-08:00,WAV,WAV,audio/x-wav,6.0
55,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190623_074000.WAV,GRABADOR-SDZG-AM-11,20190623_074000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 07:40,60.00046875,,Recorded at 07:40:00 23/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:22:46-08:00,WAV,WAV,audio/x-wav,7.0
56,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190628_081000.WAV,GRABADOR-SDZG-AM-11,20190628_081000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 08:10,60.00046875,,Recorded at 08:10:00 28/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.8V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:25:14-08:00,WAV,WAV,audio/x-wav,8.0
